"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://dantondevelopm.wpenginepowered.com/partition-walls-port-melbourne/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","Partition Walls Port Melbourne | Danton Developments","52","487","Professional partition walls Port Melbourne for offices, retail & commercial spaces. Create functional workspaces with quality partitions. Free quotes available.","161","977","","0","Partition Walls Port Melbourne","30","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","168579","28485","28485","10.912","","1184","188","6.298","50.749","Fairly Hard","5.675","1","1","","106","47","0","100.000","120","47","0","5","3","0","","","","","df806572b52e4238e2f2b8606408094a","0.688","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/partition-walls-port-melbourne/","2026-04-15 09:58:18"
"https://dantondevelopm.wpenginepowered.com/suspended-ceilings-southbank/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","Suspended Ceilings Southbank | Danton Developments","50","488","Professional suspended ceilings Southbank installations. Transform your apartment or office with acoustic services that stop noise transfer. Call 0403 709 884.","159","986","","0","Suspended Ceilings Southbank","28","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","167214","27742","27742","10.627","","1013","173","5.855","48.729","Hard","5.147","1","1","","106","47","0","100.000","120","47","0","5","3","0","","","","","ef969f3dc9db7b3eda9746f2d574335a","0.723","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/suspended-ceilings-southbank/","2026-04-15 09:58:18"
"https://dantondevelopm.wpenginepowered.com/shop-fitouts/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","Shop Fitouts | Danton Developments","34","325","","0","0","","0","Shop Fitouts Melbourne","22","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","158558","24865","24865","9.525","","295","69","4.275","65.415","Normal","2.189","1","1","","107","47","0","100.000","120","47","0","5","3","0","","","","","2539d753a1206507d49c9d61a08d8f8e","0.704","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/shop-fitouts/","2026-04-15 09:58:18"
"https://dantondevelopm.wpenginepowered.com/suspended-ceilings-cheltenham/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","Suspended Ceilings Cheltenham | Danton Developments","51","502","Transform your Cheltenham property with suspended ceilings. Hide damaged plaster, improve energy efficiency & add value. Expert installations for homes & offices. Free quote!","174","1088","","0","Suspended Ceilings Cheltenham","29","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","169146","28904","28904","11.073","","1203","199","6.045","46.337","Hard","5.867","1","1","","106","47","0","100.000","120","47","0","5","3","0","","","","","b57b96936b9cbccb3327bacc9410040","0.678","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/suspended-ceilings-cheltenham/","2026-04-15 09:58:19"
"https://dantondevelopm.wpenginepowered.com/ceiling-replacement-repairs/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","Ceiling Replacement Melbourne | Commercial Repairs","50","480","Expert ceiling replacement Melbourne services for offices & retail spaces. Professional ceiling repair Melbourne & commercial ceiling repairs. Call 0403 709 884.","161","976","","0","Ceiling Replacement Melbourne","29","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","169120","28961","28961","11.094","","1346","238","5.655","44.402","Hard","6.496","1","1","","155","47","0","100.000","120","47","0","5","3","0","","","","","192f7ccbbfa62f8405d70203efd21463","0.717","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/ceiling-replacement-repairs/","2026-04-15 09:58:19"
"https://dantondevelopm.wpenginepowered.com/about/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","About Us | Danton Developments","30","294","","0","0","","0","About Danton Developments","25","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","155536","24862","24862","9.524","","363","79","4.595","55.578","Fairly Hard","2.585","1","1","","152","47","0","100.000","119","47","0","5","3","0","","","","","c5f92297218ae0cdd30a0150ccfd7261","0.643","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/about/","2026-04-15 09:58:19"
"https://dantondevelopm.wpenginepowered.com/suspended-ceilings-moolap/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","Suspended Ceilings Moolap | Danton Developments","47","459","Expert suspended ceilings in Moolap. Corrosion-resistant services for coastal properties. Commercial & residential specialists. Get your free quote today.","154","937","","0","Suspended Ceilings Moolap","25","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","168996","28857","28857","11.055","","1211","205","5.907","42.467","Hard","5.948","1","1","","106","47","0","100.000","120","47","0","5","3","0","","","","","18cb451b3a2d0996e3deadfdc5e34f67","0.689","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/suspended-ceilings-moolap/","2026-04-15 09:58:19"
"https://dantondevelopm.wpenginepowered.com/suspended-ceilings-truganina/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","Suspended Ceilings Truganina | Danton Developments","50","483","Professional suspended ceilings in Truganina for homes and offices. Acoustic services for busy families. Expert installation across Elements & Mt. Atkinson estates.","164","1007","","0","Suspended Ceilings Truganina","28","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","168278","28108","28108","10.768","","1153","192","6.005","42.399","Hard","5.722","1","1","","106","47","0","100.000","120","47","0","5","3","0","","","","","70c1c5dd4006a53ac283ac44339b12a6","0.713","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/suspended-ceilings-truganina/","2026-04-15 09:58:19"
"https://dantondevelopm.wpenginepowered.com/office-partitions-walls/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","Office Partitions Melbourne | Danton Developments","49","459","Professional office partitions Melbourne & partition walls. 25+ years experience. Glass, aluminium & plasterboard services. Free quotes. Call 0403 709 884","154","948","","0","Office Partitions Melbourne","27","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","165930","27246","27246","10.437","","923","182","5.071","48.436","Hard","4.826","1","1","","108","47","0","100.000","120","47","0","5","3","0","","","","","fa271757ccaa0c6c34cea29fe1c88a13","0.682","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/office-partitions-walls/","2026-04-15 09:58:19"
"https://dantondevelopm.wpenginepowered.com/office-fitouts/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","Office Fitouts | Danton Developments","36","334","","0","0","","0","Office Fitouts Melbourne","24","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","158634","25125","25125","9.625","","304","71","4.282","68.354","Normal","2.213","1","1","","107","47","0","100.000","120","47","0","5","3","0","","","","","7987c7ffba3a11337a86697b504eeeef","0.674","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/office-fitouts/","2026-04-15 09:58:20"
"https://dantondevelopm.wpenginepowered.com/partition-walls-grovedale/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","Partition Walls Grovedale | Office Fitouts | Danton","51","442","Transform your Grovedale workspace with partition walls. Create productive offices within warehouses. Expert installations for growing businesses. Get a quote today.","165","1032","","0","Partition Walls Grovedale","25","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","166635","27530","27530","10.546","","965","165","5.848","49.495","Hard","4.937","1","1","","106","47","0","100.000","120","47","0","5","3","0","","","","","bd011594a7e9d93e1b6e5df0e48bb202","0.689","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/partition-walls-grovedale/","2026-04-15 09:58:20"
"https://dantondevelopm.wpenginepowered.com/projects/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","Projects | Danton Developments","30","287","","0","0","","0","Projects","8","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","176321","27546","27546","10.552","","214","59","3.627","77.439","Fairly Easy","1.635","1","1","","152","47","0","100.000","119","47","0","5","3","0","","","","","398d25519d9d7b059cd5cb066f99f5bc","0.802","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/projects/","2026-04-15 09:58:20"
"https://dantondevelopm.wpenginepowered.com/partition-walls-cheltenham/","text/html; charset=UTF-8","200","OK","Non-Indexable","Blocked by robots.txt","Partition Walls Cheltenham | Office Fitouts | Danton","52","460","Transform your Cheltenham workspace with professional partition walls. Create productive offices, meeting rooms & quiet zones. Free quotes. Call 0403 709 884","157","993","","0","Partition Walls Cheltenham","26","Send us a message","17","Send us a message","17","noindex, nofollow","","","","","","","","","166412","27488","27488","10.530","","980","166","5.904","46.750","Hard","5.050","1","1","","106","47","0","100.000","120","47","0","5","3","0","","","","","acac6daa4eb08fbd6c4dedfc19de2382","0.733","","","","","en-US","1.1","","","","","","https://dantondevelopm.wpenginepowered.com/partition-walls-cheltenham/","2026-04-15 09:58:20"
